timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], temperature.gpu, power.draw [W]
2025/03/10 00:02:21.694, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.17
2025/03/10 00:02:21.695, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.47
2025/03/10 00:02:21.696, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.31
2025/03/10 00:02:21.697, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.39
2025/03/10 00:02:21.698, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.03
2025/03/10 00:02:21.699, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.04
2025/03/10 00:02:21.700, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.52
2025/03/10 00:02:22.701, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.01
2025/03/10 00:02:22.702, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.20
2025/03/10 00:02:22.703, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.48
2025/03/10 00:02:22.704, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.23
2025/03/10 00:02:22.705, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.38
2025/03/10 00:02:22.706, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.13
2025/03/10 00:02:22.707, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.00
2025/03/10 00:02:22.708, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.49
2025/03/10 00:02:23.709, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.03
2025/03/10 00:02:23.710, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.06
2025/03/10 00:02:23.711, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.40
2025/03/10 00:02:23.712, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.26
2025/03/10 00:02:23.713, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.38
2025/03/10 00:02:23.715, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.07
2025/03/10 00:02:23.716, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.05
2025/03/10 00:02:23.717, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.54
2025/03/10 00:02:24.718, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.04
2025/03/10 00:02:24.719, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.94
2025/03/10 00:02:24.720, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.31
2025/03/10 00:02:24.721, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.34
2025/03/10 00:02:24.722, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.37
2025/03/10 00:02:24.723, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.92
2025/03/10 00:02:24.724, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.01
2025/03/10 00:02:24.725, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.66
2025/03/10 00:02:25.726, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.00
2025/03/10 00:02:25.727, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.91
2025/03/10 00:02:25.728, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.21
2025/03/10 00:02:25.729, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.31
2025/03/10 00:02:25.730, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.41
2025/03/10 00:02:25.731, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.92
2025/03/10 00:02:25.732, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.06
2025/03/10 00:02:25.733, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.70
2025/03/10 00:02:26.734, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.02
2025/03/10 00:02:26.735, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.82
2025/03/10 00:02:26.736, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.03
2025/03/10 00:02:26.737, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.38
2025/03/10 00:02:26.738, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/10 00:02:26.739, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.99
2025/03/10 00:02:26.740, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.20
2025/03/10 00:02:26.741, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/10 00:02:27.743, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.94
2025/03/10 00:02:27.744, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.91
2025/03/10 00:02:27.745, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.91
2025/03/10 00:02:27.746, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.39
2025/03/10 00:02:27.747, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.50
2025/03/10 00:02:27.748, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.12
2025/03/10 00:02:27.749, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.13
2025/03/10 00:02:27.750, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.86
2025/03/10 00:02:28.751, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.90
2025/03/10 00:02:28.752, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/10 00:02:28.753, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.12
2025/03/10 00:02:28.754, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.31
2025/03/10 00:02:28.755, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.47
2025/03/10 00:02:28.756, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.14
2025/03/10 00:02:28.757, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.10
2025/03/10 00:02:28.758, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.85
2025/03/10 00:02:29.759, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.97
2025/03/10 00:02:29.761, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.95
2025/03/10 00:02:29.762, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.15
2025/03/10 00:02:29.763, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.27
2025/03/10 00:02:29.764, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.46
2025/03/10 00:02:29.765, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.09
2025/03/10 00:02:29.766, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.10
2025/03/10 00:02:29.767, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.79
2025/03/10 00:02:30.768, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.99
2025/03/10 00:02:30.769, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.98
2025/03/10 00:02:30.770, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.99
2025/03/10 00:02:30.771, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.28
2025/03/10 00:02:30.772, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.44
2025/03/10 00:02:30.773, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.16
2025/03/10 00:02:30.774, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.08
2025/03/10 00:02:30.775, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/10 00:02:31.777, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.99
2025/03/10 00:02:31.778, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/10 00:02:31.779, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.99
2025/03/10 00:02:31.780, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.32
2025/03/10 00:02:31.781, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.43
2025/03/10 00:02:31.782, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.22
2025/03/10 00:02:31.783, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.15
2025/03/10 00:02:31.784, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/10 00:02:32.785, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.91
2025/03/10 00:02:32.786, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.88
2025/03/10 00:02:32.787, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.98
2025/03/10 00:02:32.788, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.29
2025/03/10 00:02:32.789, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.43
2025/03/10 00:02:32.790, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.21
2025/03/10 00:02:32.791, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.16
2025/03/10 00:02:32.792, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.73
2025/03/10 00:02:33.793, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.85
2025/03/10 00:02:33.794, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.86
2025/03/10 00:02:33.795, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.02
2025/03/10 00:02:33.796, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.23
2025/03/10 00:02:33.797, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.46
2025/03/10 00:02:33.798, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.11
2025/03/10 00:02:33.799, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.12
2025/03/10 00:02:33.800, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.72
2025/03/10 00:02:34.801, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.91
2025/03/10 00:02:34.802, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.91
2025/03/10 00:02:34.803, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 5.00
2025/03/10 00:02:34.804, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.22
2025/03/10 00:02:34.805, 4, NVIDIA RTX 6000 Ada Generation, 0, 24, 49140, 3, 27, 14.49
2025/03/10 00:02:34.806, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.06
2025/03/10 00:02:34.807, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.07
2025/03/10 00:02:34.809, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/10 00:02:35.810, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.93
2025/03/10 00:02:35.811, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/10 00:02:35.812, 2, NVIDIA RTX 6000 Ada Generation, 0, 1, 49140, 3, 26, 4.95
2025/03/10 00:02:35.813, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.30
2025/03/10 00:02:35.814, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/10 00:02:35.815, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.98
2025/03/10 00:02:35.816, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.11
2025/03/10 00:02:35.817, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.73
2025/03/10 00:02:36.818, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.96
2025/03/10 00:02:36.819, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.81
2025/03/10 00:02:36.820, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.82
2025/03/10 00:02:36.822, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.35
2025/03/10 00:02:36.822, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.52
2025/03/10 00:02:36.824, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.84
2025/03/10 00:02:36.825, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.18
2025/03/10 00:02:36.826, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.78
2025/03/10 00:02:37.827, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.02
2025/03/10 00:02:37.828, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.82
2025/03/10 00:02:37.829, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.80
2025/03/10 00:02:37.830, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.42
2025/03/10 00:02:37.831, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.54
2025/03/10 00:02:37.832, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.93
2025/03/10 00:02:37.833, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.18
2025/03/10 00:02:37.834, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.83
2025/03/10 00:02:38.835, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.05
2025/03/10 00:02:38.836, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.86
2025/03/10 00:02:38.837, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.94
2025/03/10 00:02:38.838, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.40
2025/03/10 00:02:38.840, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.48
2025/03/10 00:02:38.841, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.02
2025/03/10 00:02:38.842, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.11
2025/03/10 00:02:38.843, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.74
2025/03/10 00:02:39.844, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.03
2025/03/10 00:02:39.845, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.95
2025/03/10 00:02:39.846, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.96
2025/03/10 00:02:39.847, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.33
2025/03/10 00:02:39.848, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.49
2025/03/10 00:02:39.849, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.97
2025/03/10 00:02:39.850, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.02
2025/03/10 00:02:39.851, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.74
2025/03/10 00:02:40.852, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.00
2025/03/10 00:02:40.853, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.11
2025/03/10 00:02:40.854, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.86
2025/03/10 00:02:40.855, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.36
2025/03/10 00:02:40.856, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.51
2025/03/10 00:02:40.857, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.04
2025/03/10 00:02:40.858, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.93
2025/03/10 00:02:40.859, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/10 00:02:41.860, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.02
2025/03/10 00:02:41.862, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.08
2025/03/10 00:02:41.863, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.83
2025/03/10 00:02:41.864, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.36
2025/03/10 00:02:41.865, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.47
2025/03/10 00:02:41.866, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.07
2025/03/10 00:02:41.867, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.92
2025/03/10 00:02:41.868, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.70
2025/03/10 00:02:42.869, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.02
2025/03/10 00:02:42.870, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.05
2025/03/10 00:02:42.871, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.90
2025/03/10 00:02:42.872, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.36
2025/03/10 00:02:42.873, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/10 00:02:42.874, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.99
2025/03/10 00:02:42.875, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.98
2025/03/10 00:02:42.876, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.71
2025/03/10 00:02:43.877, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.01
2025/03/10 00:02:43.878, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.12
2025/03/10 00:02:43.879, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.95
2025/03/10 00:02:43.880, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.33
2025/03/10 00:02:43.881, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.36
2025/03/10 00:02:43.882, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.98
2025/03/10 00:02:43.883, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.89
2025/03/10 00:02:43.884, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.73
2025/03/10 00:02:44.886, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.94
2025/03/10 00:02:44.887, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.18
2025/03/10 00:02:44.888, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.92
2025/03/10 00:02:44.889, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.26
2025/03/10 00:02:44.890, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.42
2025/03/10 00:02:44.891, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.96
2025/03/10 00:02:44.892, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.91
2025/03/10 00:02:44.893, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.80
2025/03/10 00:02:45.894, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.96
2025/03/10 00:02:45.895, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.19
2025/03/10 00:02:45.896, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.85
2025/03/10 00:02:45.897, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.31
2025/03/10 00:02:45.898, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.43
2025/03/10 00:02:45.899, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 9.94
2025/03/10 00:02:45.900, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.94
2025/03/10 00:02:45.901, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.74
2025/03/10 00:02:46.903, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.01
2025/03/10 00:02:46.903, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.18
2025/03/10 00:02:46.904, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.68
2025/03/10 00:02:46.905, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.36
2025/03/10 00:02:46.906, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.34
2025/03/10 00:02:46.907, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.03
2025/03/10 00:02:46.908, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.94
2025/03/10 00:02:46.909, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.72
2025/03/10 00:02:47.911, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 7.00
2025/03/10 00:02:47.912, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.06
2025/03/10 00:02:47.913, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.58
2025/03/10 00:02:47.914, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.34
2025/03/10 00:02:47.915, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.33
2025/03/10 00:02:47.916, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.14
2025/03/10 00:02:47.917, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.06
2025/03/10 00:02:47.918, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.81
2025/03/10 00:02:48.919, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.95
2025/03/10 00:02:48.920, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/10 00:02:48.921, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.62
2025/03/10 00:02:48.922, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.38
2025/03/10 00:02:48.923, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.35
2025/03/10 00:02:48.924, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.19
2025/03/10 00:02:48.925, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.12
2025/03/10 00:02:48.926, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.83
2025/03/10 00:02:49.927, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.90
2025/03/10 00:02:49.928, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.90
2025/03/10 00:02:49.929, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.60
2025/03/10 00:02:49.930, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.36
2025/03/10 00:02:49.931, 4, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 27, 14.32
2025/03/10 00:02:49.932, 5, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 10.25
2025/03/10 00:02:49.933, 6, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.12
2025/03/10 00:02:49.934, 7, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 12.76
2025/03/10 00:02:50.935, 0, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 13434, 27, 6.92
2025/03/10 00:02:50.937, 1, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 11.91
2025/03/10 00:02:50.938, 2, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 4.58
2025/03/10 00:02:50.939, 3, NVIDIA RTX 6000 Ada Generation, 0, 0, 49140, 3, 26, 7.37
